Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
0.01,203.2,-5.41,0.35,-8.4,-0.25,73.96,0.0,0.0,-0.0
0.02,203.2,-5.41,0.35,-0.0,-0.0,7.83,0.0,0.0,0.0
0.03,203.2,-5.41,0.35,-0.0,0.0,8.21,-0.0,-0.0,-0.0
0.04,203.2,-5.41,0.35,0.0,-0.0,8.53,0.0,0.0,0.0
0.05,203.2,-5.41,0.35,-0.0,0.0,8.79,0.0,-0.0,-0.0
0.06,203.2,-5.41,0.35,-0.0,-0.0,8.99,0.0,-0.0,0.0
0.07,203.2,-5.41,0.35,0.0,0.0,9.16,-0.0,-0.0,-0.0
0.08,203.2,-5.41,0.35,0.0,-0.0,9.29,-0.0,0.0,-0.0
0.09,203.2,-5.41,0.35,-0.0,-0.0,9.39,-0.0,-0.0,-0.0
0.1,203.2,-5.41,0.35,0.0,0.0,9.48,-0.0,0.0,-0.0
0.11,203.2,-5.41,0.35,-0.0,-0.0,9.54,0.0,0.0,-0.0
0.12,203.2,-5.41,0.35,-0.0,0.0,9.6,-0.0,-0.0,0.0
0.13,203.2,-5.41,0.35,0.0,0.0,9.64,-0.0,0.0,0.0
0.14,203.2,-5.41,0.35,-0.0,-0.0,9.67,0.0,-0.0,0.0
0.15,203.2,-5.41,0.35,0.0,0.0,9.7,-0.0,0.0,0.0
0.16,203.2,-5.41,0.35,-0.0,0.0,9.72,-0.0,-0.0,0.0
0.17,203.2,-5.41,0.35,0.0,-0.0,9.74,0.0,0.0,-0.0
0.18,203.2,-5.41,0.35,-0.0,-0.0,9.75,0.0,0.0,-0.0
0.19,203.2,-5.41,0.35,-0.0,-0.0,9.77,0.0,-0.0,-0.0
0.2,203.2,-5.41,0.35,0.0,0.0,9.77,-0.0,0.0,0.0
0.21,203.2,-5.41,0.35,0.0,0.0,9.78,-0.0,0.0,-0.0
0.22,203.2,-5.41,0.35,-0.0,-0.0,9.79,0.0,-0.0,-0.0
0.23,203.2,-5.41,0.35,0.0,-0.0,9.79,0.0,0.0,-0.0
0.24,203.2,-5.41,0.35,-0.0,0.0,9.8,-0.0,-0.0,0.0
0.25,203.2,-5.41,0.35,0.0,-0.0,9.8,-0.0,-0.0,0.0
0.26,203.2,-5.41,0.35,0.0,-0.0,9.8,0.0,0.0,-0.0
0.27,203.2,-5.41,0.35,-0.0,0.0,9.8,0.0,-0.0,0.0
0.28,203.2,-5.41,0.35,0.0,0.0,9.8,-0.0,0.0,0.0
0.29,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,0.0,0.0
0.3,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.31,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.32,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,0.0,0.0
0.33,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,-0.0,0.0
0.34,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.35,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.36,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,0.0,0.0
0.37,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.38,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,-0.0,0.0
0.39,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,-0.0,-0.0
0.4,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,0.0
0.41,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.42,203.2,-5.41,0.35,-0.0,-0.0,9.81,-0.0,-0.0,-0.0
0.43,203.2,-5.41,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
0.44,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,0.0
0.45,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,-0.0,0.0
0.46,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,0.0
0.47,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,-0.0,0.0
0.48,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.49,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,0.0,-0.0
0.5,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.51,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.52,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,0.0,0.0
0.53,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.54,203.2,-5.41,0.35,-0.0,-0.0,9.81,-0.0,-0.0,0.0
0.55,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.56,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,-0.0,-0.0
0.57,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.58,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.59,203.2,-5.41,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.6,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,0.0,-0.0
0.61,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.62,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.63,203.2,-5.41,0.35,0.0,0.0,9.81,0.0,0.0,0.0
0.64,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,0.0
0.65,203.2,-5.41,0.35,-0.0,-0.0,9.81,-0.0,0.0,0.0
0.66,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.67,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,-0.0,0.0
0.68,203.2,-5.41,0.35,-0.0,-0.0,9.81,-0.0,-0.0,0.0
0.69,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.7,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.71,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,-0.0,0.0
0.72,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,0.0
0.73,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.74,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.75,203.2,-5.41,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.76,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.77,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.78,203.2,-5.41,0.35,0.0,0.0,9.81,0.0,0.0,0.0
0.79,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.8,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.81,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.82,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.83,203.2,-5.41,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
0.84,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,0.0,0.0
0.85,203.2,-5.41,0.35,-0.0,-0.0,9.81,-0.0,-0.0,-0.0
0.86,203.2,-5.41,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.87,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.88,203.2,-5.41,0.35,-0.0,-0.0,9.81,-0.0,-0.0,0.0
0.89,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.9,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.91,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,0.0,-0.0
0.92,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.93,203.2,-5.41,0.35,0.0,0.0,9.81,0.0,-0.0,0.0
0.94,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.95,203.2,-5.41,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.96,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.97,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.98,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.99,203.2,-5.41,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
1.0,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
1.01,203.2,-5.41,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
1.02,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
1.03,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.04,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.05,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.06,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.07,203.2,-5.41,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.08,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.09,203.2,-5.41,0.35,0.0,0.0,9.81,0.0,0.0,-0.0
1.1,203.2,-5.41,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.11,203.2,-5.41,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
1.12,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.13,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.14,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.15,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.16,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.17,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.18,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.19,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.2,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.21,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.22,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.23,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.24,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.25,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.26,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.27,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.28,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.29,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.3,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.31,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.32,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.33,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.34,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.35,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.36,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.37,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.38,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.39,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.4,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.41,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.42,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.43,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.44,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.45,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.46,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.47,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.48,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.49,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.5,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.51,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.52,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.53,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.54,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.55,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.56,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.57,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.58,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.59,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.6,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.61,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.62,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.63,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.64,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.65,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.66,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.67,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.68,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.69,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.7,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.71,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.72,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.73,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.74,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.75,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.76,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.77,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.78,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.79,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.8,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.81,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.82,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.83,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.84,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.85,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.86,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.87,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.88,203.2,-5.41,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
