Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
0.01,195.6,-5.7,0.35,-1.31,-3.13,19.77,0.0,0.0,-0.0
0.02,195.6,-5.7,0.35,-0.0,-0.0,7.83,0.0,0.0,0.0
0.03,195.6,-5.7,0.35,-0.0,0.0,8.21,-0.0,-0.0,-0.0
0.04,195.6,-5.7,0.35,0.0,-0.0,8.53,0.0,0.0,0.0
0.05,195.6,-5.7,0.35,-0.0,0.0,8.79,0.0,-0.0,-0.0
0.06,195.6,-5.7,0.35,-0.0,-0.0,8.99,0.0,-0.0,0.0
0.07,195.6,-5.7,0.35,0.0,0.0,9.16,-0.0,-0.0,-0.0
0.08,195.6,-5.7,0.35,0.0,-0.0,9.29,-0.0,0.0,-0.0
0.09,195.6,-5.7,0.35,-0.0,-0.0,9.39,-0.0,-0.0,-0.0
0.1,195.6,-5.7,0.35,0.0,0.0,9.48,-0.0,0.0,-0.0
0.11,195.6,-5.7,0.35,-0.0,-0.0,9.54,0.0,0.0,-0.0
0.12,195.6,-5.7,0.35,-0.0,0.0,9.6,-0.0,-0.0,0.0
0.13,195.6,-5.7,0.35,0.0,0.0,9.64,-0.0,0.0,0.0
0.14,195.6,-5.7,0.35,-0.0,-0.0,9.67,0.0,-0.0,0.0
0.15,195.6,-5.7,0.35,0.0,0.0,9.7,-0.0,0.0,0.0
0.16,195.6,-5.7,0.35,-0.0,0.0,9.72,-0.0,-0.0,0.0
0.17,195.6,-5.7,0.35,0.0,-0.0,9.74,0.0,0.0,-0.0
0.18,195.6,-5.7,0.35,-0.0,-0.0,9.75,0.0,0.0,-0.0
0.19,195.6,-5.7,0.35,-0.0,-0.0,9.77,0.0,-0.0,-0.0
0.2,195.6,-5.7,0.35,0.0,0.0,9.77,-0.0,0.0,0.0
0.21,195.6,-5.7,0.35,0.0,0.0,9.78,-0.0,0.0,-0.0
0.22,195.6,-5.7,0.35,-0.0,-0.0,9.79,0.0,-0.0,-0.0
0.23,195.6,-5.7,0.35,0.0,-0.0,9.79,0.0,0.0,-0.0
0.24,195.6,-5.7,0.35,-0.0,0.0,9.8,-0.0,-0.0,0.0
