Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
0.01,188.0,-5.98,0.35,0.0,0.0,19.77,0.0,0.0,-0.0
0.02,188.0,-5.98,0.35,-0.0,-0.0,7.83,0.0,0.0,0.0
0.03,188.0,-5.98,0.35,-0.0,0.0,8.21,-0.0,-0.0,-0.0
0.04,188.0,-5.98,0.35,0.0,-0.0,8.53,0.0,0.0,0.0
0.05,188.0,-5.98,0.35,-0.0,0.0,8.79,0.0,-0.0,-0.0
0.06,188.0,-5.98,0.35,-0.0,-0.0,8.99,0.0,-0.0,0.0
0.07,188.0,-5.98,0.35,0.0,0.0,9.16,-0.0,-0.0,-0.0
0.08,188.0,-5.98,0.35,0.0,-0.0,9.29,-0.0,0.0,-0.0
0.09,188.0,-5.98,0.35,-0.0,-0.0,9.39,-0.0,-0.0,-0.0
0.1,188.0,-5.98,0.35,0.0,0.0,9.48,-0.0,0.0,-0.0
0.11,188.0,-5.98,0.35,-0.0,-0.0,9.54,0.0,0.0,-0.0
0.12,188.0,-5.98,0.35,-0.0,0.0,9.6,-0.0,-0.0,0.0
0.13,188.0,-5.98,0.35,0.0,0.0,9.64,-0.0,0.0,0.0
0.14,188.0,-5.98,0.35,-0.0,-0.0,9.67,0.0,-0.0,0.0
0.15,188.0,-5.98,0.35,0.0,0.0,9.7,-0.0,0.0,0.0
0.16,188.0,-5.98,0.35,-0.0,0.0,9.72,-0.0,-0.0,0.0
0.17,188.0,-5.98,0.35,0.0,-0.0,9.74,0.0,0.0,-0.0
0.18,188.0,-5.98,0.35,-0.0,-0.0,9.75,0.0,0.0,-0.0
0.19,188.0,-5.98,0.35,-0.0,-0.0,9.77,0.0,-0.0,-0.0
0.2,188.0,-5.98,0.35,0.0,0.0,9.77,-0.0,0.0,0.0
0.21,188.0,-5.98,0.35,0.0,0.0,9.78,-0.0,0.0,-0.0
0.22,188.0,-5.98,0.35,-0.0,-0.0,9.79,0.0,-0.0,-0.0
0.23,188.0,-5.98,0.35,0.0,-0.0,9.79,0.0,0.0,-0.0
0.24,188.0,-5.98,0.35,-0.0,0.0,9.8,-0.0,-0.0,0.0
0.25,188.0,-5.98,0.35,0.0,-0.0,9.8,-0.0,-0.0,0.0
0.26,188.0,-5.98,0.35,0.0,-0.0,9.8,0.0,0.0,-0.0
0.27,188.0,-5.98,0.35,-0.0,0.0,9.8,0.0,-0.0,0.0
0.28,188.0,-5.98,0.35,0.0,0.0,9.8,-0.0,0.0,0.0
0.29,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,0.0,0.0
0.3,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.31,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.32,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,0.0,0.0
0.33,188.0,-5.98,0.35,-0.0,0.0,9.81,0.0,-0.0,0.0
0.34,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.35,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.36,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,0.0,0.0
0.37,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.38,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,-0.0,0.0
0.39,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,-0.0,-0.0
0.4,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,0.0
0.41,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.42,188.0,-5.98,0.35,-0.0,-0.0,9.81,-0.0,-0.0,-0.0
0.43,188.0,-5.98,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
0.44,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,0.0
0.45,188.0,-5.98,0.35,-0.0,0.0,9.81,0.0,-0.0,0.0
0.46,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,0.0
0.47,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,-0.0,0.0
0.48,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.49,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,0.0,-0.0
0.5,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.51,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.52,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,0.0,0.0
0.53,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.54,188.0,-5.98,0.35,-0.0,-0.0,9.81,-0.0,-0.0,0.0
0.55,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.56,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,-0.0,-0.0
0.57,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.58,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.59,188.0,-5.98,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.6,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,0.0,-0.0
0.61,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.62,188.0,-5.98,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.63,188.0,-5.98,0.35,0.0,0.0,9.81,0.0,0.0,0.0
0.64,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,0.0
0.65,188.0,-5.98,0.35,-0.0,-0.0,9.81,-0.0,0.0,0.0
0.66,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.67,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,-0.0,0.0
0.68,188.0,-5.98,0.35,-0.0,-0.0,9.81,-0.0,-0.0,0.0
0.69,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.7,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.71,188.0,-5.98,0.35,-0.0,0.0,9.81,0.0,-0.0,0.0
0.72,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,0.0
0.73,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.74,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.75,188.0,-5.98,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.76,188.0,-5.98,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.77,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.78,188.0,-5.98,0.35,0.0,0.0,9.81,0.0,0.0,0.0
0.79,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.8,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.81,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.82,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.83,188.0,-5.98,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
0.84,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,0.0,0.0
0.85,188.0,-5.98,0.35,-0.0,-0.0,9.81,-0.0,-0.0,-0.0
0.86,188.0,-5.98,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.87,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.88,188.0,-5.98,0.35,-0.0,-0.0,9.81,-0.0,-0.0,0.0
0.89,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.9,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.91,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,0.0,-0.0
0.92,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.93,188.0,-5.98,0.35,0.0,0.0,9.81,0.0,-0.0,0.0
0.94,188.0,-5.98,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.95,188.0,-5.98,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.96,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.97,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.98,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.99,188.0,-5.98,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
1.0,188.0,-5.98,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
1.01,188.0,-5.98,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
1.02,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
1.03,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.04,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.05,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.06,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.07,188.0,-5.98,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.08,188.0,-5.98,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.09,188.0,-5.98,0.35,0.0,0.0,9.81,0.0,0.0,-0.0
