Time,GPS X,GPS Y,GPS Z,Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z
0.73,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.74,150.0,-7.4,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.75,150.0,-7.4,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.76,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.77,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.78,150.0,-7.4,0.35,0.0,0.0,9.81,0.0,0.0,0.0
0.79,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.8,150.0,-7.4,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.81,150.0,-7.4,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.82,150.0,-7.4,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.83,150.0,-7.4,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
0.84,150.0,-7.4,0.35,-0.0,0.0,9.81,-0.0,0.0,0.0
0.85,150.0,-7.4,0.35,-0.0,-0.0,9.81,-0.0,-0.0,-0.0
0.86,150.0,-7.4,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.87,150.0,-7.4,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.88,150.0,-7.4,0.35,-0.0,-0.0,9.81,-0.0,-0.0,0.0
0.89,150.0,-7.4,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.9,150.0,-7.4,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
0.91,150.0,-7.4,0.35,-0.0,0.0,9.81,-0.0,0.0,-0.0
0.92,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
0.93,150.0,-7.4,0.35,0.0,0.0,9.81,0.0,-0.0,0.0
0.94,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,-0.0,-0.0
0.95,150.0,-7.4,0.35,0.0,-0.0,9.81,-0.0,0.0,0.0
0.96,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
0.97,150.0,-7.4,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
0.98,150.0,-7.4,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
0.99,150.0,-7.4,0.35,0.0,-0.0,9.81,-0.0,0.0,-0.0
1.0,150.0,-7.4,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
1.01,150.0,-7.4,0.35,-0.0,0.0,9.81,-0.0,-0.0,-0.0
1.02,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,-0.0
1.03,150.0,-7.4,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.04,150.0,-7.4,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.05,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.06,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.07,150.0,-7.4,0.35,0.0,0.0,9.81,-0.0,0.0,-0.0
1.08,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.09,150.0,-7.4,0.35,0.0,0.0,9.81,0.0,0.0,-0.0
1.1,150.0,-7.4,0.35,-0.0,-0.0,9.81,0.0,-0.0,0.0
1.11,150.0,-7.4,0.35,0.0,-0.0,9.81,0.0,0.0,-0.0
1.12,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.13,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.14,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.15,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.16,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.17,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.18,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.19,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.2,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.21,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.22,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.23,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.24,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.25,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.26,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.27,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.28,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.29,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.3,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
1.31,150.0,-7.4,0.35,-0.0,0.0,9.81,0.0,0.0,0.0
