Speed (km/hr),Max Acceleration (m/s^2),Max Angular Velocity (rad/s),Translation X,Translation Y,Translation Z,Rotation X,Rotation Y,Rotation Z,Rotation W,Max Velocity (m/s),Max Accel from Vel (m/s^2)
56.76224848419743,2349.329757437693,18.917984623813194,500.45987460287336,-5.599946845238282,0.362394316440041,-0.002880946028751292,0.9999958361000921,-0.00016713006036316288,0.050155508983855325,23.545667912161747,2354.5667912161744
52.5102180184415,2173.3320618641046,19.170406017051018,500.42476210767467,-5.599950905861391,0.3623098598879715,-0.0026878390094645104,0.9999963734105597,-0.0001693729251236283,0.049559621025482316,21.781745450244173,2178.174545024417
76.0377441627583,3147.2297783188037,17.091983798384405,500.61856616712384,-5.599928557807793,0.3630990145282288,-0.0035379155363294947,0.9999937274193328,-0.00016815363967704336,0.05509669288289215,31.542548834718772,3154.254883471877
43.91853114903185,2108.9950333752154,24.490254879935097,500.0,-5.6,0.3509982038724857,-0.689758240581814,0.7230722473483643,-0.03741783884815301,7.447074867880782e-19,18.21732765294265,1821.732765294265
70.34231354248679,2911.46205215771,17.738869501626255,500.57173443575095,-5.599933945241162,0.362852156880732,-0.0033744607480370413,0.9999942923538667,-0.00016814978224914684,0.05336814121115634,29.179589622925345,2917.9589622925346
65.73116098414057,2720.5939745671567,45.503794434651255,500.5337034208291,-5.599938335742238,0.36272918834737594,-0.003196286680352132,0.9999948765762471,-0.00017485054603824635,0.05250364675342392,27.26663443414061,2726.663443414061
36.98294949123759,1530.6057692916402,21.497887038164635,500.29682805266594,-5.599965479572718,0.36180975299221724,-0.0020285622392567245,0.999997932199549,-0.00014328945447514228,0.04604748009028324,15.340031116586713,1534.0031116586715
55.71129212360311,2305.838431431779,30.353815910658717,500.45111790169847,-5.599947821760288,0.3624255872635613,-0.0028101607135593604,0.9999960356379798,-0.00017805922656050657,0.050371426798438375,23.109782707669005,2310.9782707669006
42.318748429212334,1751.4712079290368,23.672151432409265,500.3407963994104,-5.599960474871123,0.36197824934523853,-0.0022663151280766683,0.999997419915961,-0.0001548456048258723,0.04723114530886792,17.55365904941939,1755.3659049419389
78.09976593208745,3232.5916348780897,31.40890039007646,500.6355076534586,-5.599926598387999,0.36319775738440696,-0.003590202618921541,0.9999935408284946,-0.00016954776651760623,0.055787575604178914,32.39807960087393,3239.807960087393
71.35428019441002,2953.3457764798627,16.92078116856771,500.58011821544903,-5.599933002926143,0.36285414972161123,-0.0034247560906778313,0.9999941223368953,-0.00016228795923002758,0.05338388921826967,29.59936358771998,2959.936358771998
79.82042004250175,3303.8268794909186,24.24784577792024,500.6496144823966,-5.599925010966809,0.36330037009877786,-0.0036206430245035942,0.9999934306014925,-0.00017233092238300998,0.0565046624677411,33.11202835643969,3311.2028356439687
87.27476797486543,3612.36240112309,30.79317156355824,500.71123141467075,-5.5999176935327775,0.3634075943181606,-0.003939016934082119,0.9999922322772773,-0.000139752283854613,0.057264615631429365,36.20428353429718,3620.4283534297183
30.927190807292334,1392.7083767666988,24.849524907485918,516.4481003393055,-5.602919414300815,0.5626415504316137,0.0024292979357289648,0.9999881961580119,-0.004207856483404572,1.6221927420952227,13.07214668086873,1398.5884200737842
53.73905859310912,2335.331886180895,37.10690648109673,507.6348448439004,-5.596146376257788,0.47014555157648213,0.00520143216978805,-0.9999708570504041,0.00558839451570452,-1.6484035407516933,22.48843283562355,2343.0473816072945
48.53848813369957,2008.9277284761192,22.32678638928894,500.3920409934413,-5.5999546378959515,0.3621797789787577,-0.002528101286550422,0.9999967907378438,-0.00016497847811433608,0.0486463581774992,20.134011111854974,2013.4011111854975
51.987234123514625,2151.6810400935974,22.43193082221175,500.42047673250363,-5.599951367225534,0.36227721337857743,-0.002675157525571778,0.9999964076505784,-0.0001679825925722598,0.04933126814609895,21.564748403348865,2156.4748403348867
65.63764044603909,2716.724951431278,26.150829731276975,500.53291622140256,-5.599938474150088,0.36273731475310855,-0.0031857809136766266,0.9999949102454616,-0.00017402051998247875,0.05256004768525635,27.227858034040885,2722.7858034040883
91.94535266151385,3805.696335203575,31.612762678836308,500.7497099152391,-5.599913142435632,0.3635607037521697,-0.004086534799220871,0.9999916419174292,-0.00012778348523922192,0.0583383583003777,38.1419487359028,3814.19487359028
75.92930599891864,3142.757195457605,16.563963207417967,500.6175648370537,-5.5999288081590946,0.3631679612411845,-0.003491612376702883,0.9999938890003444,-0.00017494278452567468,0.055576212396387714,31.497725774551537,3149.7725774551536
96.33519121310623,3987.401264783515,39.440816286541796,500.7859374904137,-5.59990886236036,0.36366317018601263,-0.004244259966286171,0.9999909871291914,-0.00010916832881413631,0.05905931341463499,39.96306177321494,3996.306177321494
51.19980327435201,2119.089077105145,22.55204871661716,500.4139672547152,-5.599952156085082,0.3622662694210697,-0.0026354162364823,0.9999965133681272,-0.00016683179942509336,0.04925363224803134,21.23809808022831,2123.809808022831
59.603058079991555,2466.9287368654677,17.135596350581245,500.48321549832417,-5.5999441865135635,0.36252947714027856,-0.0029685721002624906,0.999995578812691,-0.00017301663742361035,0.051101950304899516,24.724296947461948,2472.429694746195
42.95381931882491,1777.759787987179,24.713127871789116,500.3460215724729,-5.599959891510869,0.36200362975259837,-0.0022912248781162556,0.9999973629338738,-0.00015624933902549384,0.04740913474141434,17.817136549838104,1781.7136549838103
88.30195316453796,3654.908264554716,13.185362599279024,500.7195076053545,-5.599916751349806,0.3635661778545524,-0.0039026616312798036,0.9999923727729266,-0.00015371455269063826,0.05836943273694955,36.630698497324616,3663.069849732461
68.99745040756866,2855.793988803084,51.95766120559089,500.56064668557286,-5.59993526792423,0.3628135077882287,-0.0033230483513127297,0.999994464595117,-0.0001677163674777945,0.05309662972387509,28.62166234892696,2862.166234892696
80.34191010812648,3325.38236335923,22.539181857476773,500.65413006888554,-5.599924388536433,0.3631704222439838,-0.0037192076743806316,0.9999930720023842,-0.0001531062018938455,0.05560162294636065,33.328060098384356,3332.8060098384353
75.94699076064488,3143.478863827101,17.309831149103065,500.6177784989898,-5.599928705409699,0.36312286735204735,-0.003518925828539609,0.9999937941028755,-0.0001700492549949599,0.055262490562384206,31.504956786920353,3150.4956786920347
77.91471457570609,3224.9041776713784,14.387265596439896,500.63419443679857,-5.599926714283091,0.3630503230764077,-0.0036594376469637454,0.9999932925426634,-0.00015292413562999606,0.054761409112583016,32.32102742737945,3232.102742737945
77.63581847840257,3213.3798172839192,16.72495980263265,500.63173560937435,-5.5999270709262365,0.36314889067176953,-0.0035914973198516724,0.9999935372281717,-0.00016324487823717526,0.05544671824797132,32.20553004013211,3220.5530040132107
85.27178630657147,3529.464744026762,28.155267536343015,500.69462936217786,-5.599919670656342,0.3634092634476491,-0.0038377795238335555,0.999992624104425,-0.00015226645301735146,0.05727240156428851,35.373454289693875,3537.3454289693873
43.47855903310442,1799.4764060879743,25.537752710930814,500.3503812428245,-5.59995937818298,0.3619963891121291,-0.002324701377523536,0.9999972860196308,-0.0001540028499310885,0.047359572143521024,18.034789456209626,1803.4789456209628
43.352490375569516,1794.2561751408819,24.170482518994575,500.3493597962881,-5.599959439569864,0.36198082043441937,-0.0023259043148272096,0.9999972829520057,-0.0001557489144426486,0.04725084309422781,17.982468937992312,1798.2468937992314
86.10075447517517,3563.7884174815767,30.246084926180664,500.70139553537524,-5.599918877071485,0.36347891526179416,-0.0038412408088419696,0.9999926100867743,-0.00015697416770834858,0.05775839787496126,35.71746060933958,3571.7460609339582
41.9166533648216,1854.8169546842553,62.732432570868966,502.72516222863413,-5.5995752532851535,0.19117411590919056,-0.0017687085921601702,0.9999983590975218,0.00039175525509427196,1.6448739383191915,17.660939610909633,1861.870746365033
101.69889468059563,4209.49126052678,36.806255182274825,500.82970019713264,-5.599903719788793,0.36412530073195837,-0.004243498447407638,0.9999909880547788,-0.00012856964611315192,0.062281885784358906,42.18893819428262,4218.893819428262
63.78998647261557,2640.2436324240516,41.93843698868645,500.5176932274082,-5.599940255645025,0.3626775197923324,-0.003117445012296232,0.9999951257755528,-0.00017309457388055513,0.052140378259348454,26.461331147448384,2646.1331147448386
66.44648131088591,2750.1968495396877,38.69685696183925,500.5396540433301,-5.599937676135991,0.36271424695973425,-0.003240340398789585,0.9999947359745424,-0.00016798007389454142,0.052400942103657346,27.56332466814123,2756.332466814123
62.67889981839549,2594.26367648555,51.65957973077287,500.5084517016623,-5.599941403152729,0.36269998998928754,-0.003044509293365581,0.9999953493365854,-0.00017963396991784114,0.052294796929710605,26.00050401408842,2600.0504014088424
81.8859630778908,3389.306035029495,27.777862971734137,500.6667791680313,-5.599922913205285,0.36326889137650126,-0.003744527930699147,0.9999929770412266,-0.0001561371232192408,0.05628957897541903,33.96872939820858,3396.8729398208584
65.60984840902134,2715.5845155017214,39.24714936641532,500.5326146628863,-5.599938599030065,0.362785045663292,-0.003157269206037688,0.9999950000044057,-0.00017781268004583994,0.05289227195008797,27.216430376167065,2721.6430376167064
28.91398906284586,1342.746404598238,23.6116488927104,539.8686809472007,-5.674232336082226,0.2903414620586277,0.08279570242478534,0.9936042008377075,0.07678257444008525,1.6061325263642965,12.460769612640174,1348.0923588102225
36.01476710971224,1490.5277712847328,20.65179874221696,500.2888683690213,-5.599966295570339,0.36176691435820413,-0.0019920425981065524,0.9999980053837602,-0.00014489578536160127,0.04574716471115386,14.938346350353072,1493.8346350353072
43.87671561808722,1815.9615906040556,23.19924420696595,500.35362550774755,-5.599958977516344,0.3620334198376385,-0.002332296864654079,0.9999972671982134,-0.00016120620531130577,0.0476183482575399,18.200013697098008,1820.0013697098009
60.61909616420594,2508.9885174376673,38.09115903071723,500.49156920679746,-5.599943226820881,0.36257407341033315,-0.0030011612073354496,0.9999954811806072,-0.00017507076667634902,0.0514143370961852,25.14583822441485,2514.5838224414847
45.07729073759269,1865.6537583933575,24.78594685382768,500.36354954972256,-5.59995787083917,0.3620506430634896,-0.0023919429749537377,0.9999971268537929,-0.00015777504081517906,0.047740456969429274,18.69805110108683,1869.805110108683
53.716584804711665,2223.2611651592338,19.711718982290826,500.43475916816294,-5.599949709894539,0.3623103849856004,-0.0027552494221198933,0.9999961902385072,-0.000167657667418234,0.04956542457352627,22.28215468764267,2228.215468764267
46.315614658905346,1916.910615527571,25.530756459487726,500.3737669904778,-5.599956691554086,0.36208085753092056,-0.002448835738371308,0.9999969889196123,-0.0001592332732674435,0.047953171548497195,19.211771040597267,1921.1771040597266
44.36162891184622,1836.0303814930528,23.805685799004866,500.35765037107865,-5.599958515436869,0.3620293385272368,-0.002361660456213044,0.9999971986834393,-0.00015869834102772137,0.04759074124867485,18.401151486243144,1840.1151486243145
52.136075242416624,2156.4910560320814,17.067248063849785,500.4213738638692,-5.599950193301219,0.3624230866613395,-0.0024785458157433773,0.9999967218331689,-0.0006427546616069751,0.05075260364440707,21.61295881235681,2161.295881235681
73.1814330887834,3029.0074223243496,7.717332700057832,500.5949556170851,-5.599931384352005,0.36305833595569104,-0.003410202174550446,0.9999941695622403,-0.0001770950428842797,0.05480831258052781,30.357680461605163,3035.7680461605164
44.60558744250909,2025.7263382011777,23.81929874352537,500.0,-5.6,0.3509982038724857,-0.689758240581814,0.7230722473483643,-0.03741783884815301,7.447074867880782e-19,18.502399986072838,1850.239998607284
35.61173250406722,1473.8446134354601,21.807593914017325,500.28555070850183,-5.599966708293931,0.36175188987085016,-0.0019732213058991687,0.9999980432767206,-0.00014085598314022784,0.04564172674434235,14.771138226742819,1477.1138226742821
74.54963336273686,3085.6115588778234,54.12269205882661,500.60646201367337,-5.599929898088873,0.36294622898991874,-0.0035433531955098288,0.9999937094731812,-0.00016019425366491167,0.054030710698151845,30.924982818317467,3092.498281831747
66.14253702320727,2737.6304159623473,38.365943134706704,500.5370323269188,-5.599938054331748,0.3627829759956085,-0.0031874902155558955,0.9999949044863149,-0.00017580537999260033,0.0528788399944101,27.43738239970373,2743.738239970373
33.98455704396369,1663.0906582398143,34.49914926452114,502.0868985624879,-5.599577012895987,0.18334197780607886,-0.0010652321773690998,0.9999986765113679,0.0012297381511777417,1.645408527323212,14.773849509932084,1669.8947583215454
42.36332269348742,1753.3134522987402,24.653656864041615,500.3411888192233,-5.599960358941276,0.3619628991912412,-0.0022776759904718385,0.9999973937985958,-0.00015680592652420302,0.047124229379820595,17.57212173362795,1757.2121733627948
32.25451625197296,1510.4567911288532,25.38192202958102,518.3717651803134,-5.589584312393419,0.3177455266280087,0.08122232157240554,0.9942868890020319,-0.06925689017743894,-1.8242809239700701,14.139439908072854,1515.7377431723237
73.79219171715926,3054.269542268465,48.049338170103134,500.60012644108383,-5.5999306315820965,0.3629851005041622,-0.0034847050891081205,0.99999391420323,-0.0001684842571941338,0.05429981503857354,30.61086346281818,3061.086346281818
42.67319276323915,2045.4000790460475,23.85063675710712,500.0,-5.6,0.3509982038724857,-0.689758240581814,0.7230722473483643,-0.03741783884815301,7.447074867880782e-19,17.700686446179237,1770.0686446179238
71.5456205282964,2961.289904413215,48.96799837584342,500.5815112591826,-5.599932897685046,0.36298305396038893,-0.0033666436237375823,0.9999943171765532,-0.00017698957478633927,0.05428139379531806,29.67898799344035,2967.898799344035
62.41249435111491,2583.234625100714,37.28177973311991,500.50626720977624,-5.599941644553973,0.36268435470804994,-0.0030385370083811287,0.9999953676596761,-0.0001787513295955486,0.052185456382793025,25.889965993467012,2588.9965993467017
46.49237321724172,1924.2359921671232,23.629526581289017,500.37514974609604,-5.59995663872954,0.36213571504103736,-0.0024310198576423035,0.9999970320009756,-0.0001616529975956427,0.04833575152288168,19.285192631223683,1928.5192631223686
66.92530168870647,2770.0300056640067,37.16439433296466,500.54349604859806,-5.599937265354163,0.3627986266822957,-0.00322198742344081,0.999994793896942,-0.0001760001579238105,0.0529892238186563,27.76210369191402,2776.210369191402
43.466308412768086,1798.9701706967746,25.211667512653122,500.35027247762554,-5.599959388843457,0.3620012145277949,-0.002322004376551656,0.9999972921364877,-0.0001549689238274386,0.04739318317813871,18.029716082294534,1802.9716082294538
63.9236674526438,2640.6651676617994,16.660051056578407,500.51832080444626,-5.599972514402364,0.3626495082286194,-0.0006698794625364142,0.9999978190538371,-0.001978168110877259,0.053221645126597994,26.465538913576946,2646.5538913576943
49.72506116328429,2058.0439158478407,21.712489178098487,500.4018194605683,-5.599953529776124,0.3622167162734225,-0.002577023911698805,0.9999966657397795,-0.00016570178625923546,0.04890579923204381,20.626275871163088,2062.627587116309
91.46277872282009,3785.7495604027295,12.115131173492326,500.74553445813103,-5.5999136817106825,0.36367891275978576,-0.003996518790473732,0.9999920031814113,-0.00014632424789623975,0.05915935683345018,37.94203916343666,3794.203916343666
72.64556963491276,3006.807743596886,39.36432296375082,500.59066963830094,-5.5999318028041,0.36295446237272705,-0.0034392887138628633,0.9999940716842304,-0.00016700160881033898,0.05408445744997139,30.135182973641026,3013.5182973641026
38.53443702125466,1584.7645468914154,30.22669736283817,500.3063792114892,-5.599973259305453,0.36354763265921375,-2.4851354686762948e-05,0.9999954718614351,-0.003009258884817168,0.06012362672319069,15.882771147046855,1588.2771147046853
77.429858406099,3204.8378837880455,14.442281929135985,500.6301669740684,-5.5999271453861645,0.36305643224797396,-0.0036329368480861944,0.9999933884397184,-0.0001576283868576855,0.05480300892000679,32.11991611794826,3211.9916117948255
50.966286350254336,2146.2019794697317,22.28043687710452,500.0,-5.6,0.3509982038724857,-0.689758240581814,0.7230722473483643,-0.03741783884815301,7.447074867880782e-19,21.141236225299448,2114.123622529945
108.46031512438235,4489.32333715552,27.484232126093225,500.88571695391124,-5.599896839476749,0.3641363739933585,-0.004564972464090232,0.9999895778445607,-7.230947094324375e-05,0.062372061422734666,44.993511137033906,4499.35111370339
48.08298651644334,1990.0692543945715,23.6337626311098,500.3883195179926,-5.599955057551701,0.36214404959991453,-0.0025189172937096077,0.9999968145478061,-0.00016108975153942987,0.04839660437815636,19.945001474706768,1994.5001474706767
85.13211687346046,3523.673933152148,11.243910244496583,500.6935462915321,-5.599919747356925,0.3633593954204036,-0.00385931964435722,0.9999925417721728,-0.0001484988617684154,0.05692528848953334,35.315414976358824,3531.5414976358825
